"probe","GSM302859","GSM302864","GSM302866","GSM302870","GSM302872","GSM302882","GSM302896","GSM302900","GSM302924","GSM302927","GSM302933","GSM302943","GSM303364","GSM303366","GSM303368","GSM303520","GSM303522","GSM303523","GSM303525","GSM303531","GSM303533"
"205432_at",289.832,215.024,287.807,216.11,84.7138,118.234,191.746,170.573,206.15,177.498,281.345,42.3032,154.823,243.986,159.506,174.281,194.355,261.133,276.223,254.433,319.359
"205433_at",47.768,25.1077,41.4698,41.7389,28.7862,19.7477,31.694,18.0629,31.9388,49.9965,27.1617,11.6918,60.8861,39.6932,26.1199,45.5826,23.8696,29.3339,29.5785,4.64134,54.1224
"205434_s_at",725.562,627.787,491.592,453.645,481.024,386.273,574.386,545.284,396.901,409.099,535.027,500.84,727.587,630.918,569.565,416.798,524.982,410.157,658.565,535.606,475.819
"205435_s_at",123.781,196.747,140.991,172.196,212.147,119.242,115.263,177.794,110.464,151.008,148.951,113.048,254.053,133.224,99.1324,237.223,178.117,199.854,350.748,324.077,341.291
"205436_s_at",676.569,560.571,353.429,629.5,699.859,347.31,981.621,863.466,458.956,637.044,744.721,845.614,738.669,456.339,517.691,514.319,737.278,735.72,793.509,807.413,838.699
"205437_at",245.405,244.145,225.645,204.182,171.95,239.049,217.853,283.474,217.656,182.342,319.443,265.55,280.511,431.407,291.281,150.52,115.089,216.431,248.074,269.285,74.1342
"205438_at",14.6575,10.2675,33.7374,17.1931,14.2678,54.9878,11.6405,37.0278,16.6208,10.3768,17.6424,41.0586,11.6517,20.3925,6.69419,39.0125,77.0481,84.6074,111.922,174.869,85.9106
"205439_at",123.961,149.356,13.6023,83.6908,111.257,154.754,122.214,71.1194,130.389,50.5938,40.9264,55.2083,11.4115,104.204,105.119,31.0431,14.0251,48.7668,259.516,208.715,134.655
"205440_s_at",9.78778,113.428,335.021,34.7767,74.4628,77.3754,39.0215,23.6074,392.959,25.6062,29.1235,36.8443,57.147,62.022,135.966,5.01762,63.2143,208.804,89.0701,72.0592,50.8106
"205441_at",384.919,534.789,291.957,234.085,361.651,273.227,240.47,207.176,298.97,249.61,381.764,248.468,326.924,330.927,247.491,380.511,266.421,296.144,450.373,264.296,440.147
"205442_at",99.45,88.8759,86.0933,24.1426,74.5035,88.3786,69.8317,86.127,105.506,85.4021,54.3389,33.828,57.3731,83.2963,78.8485,46.5647,69.0971,72.1327,21.6634,6.4906,60.5181
"205443_at",425.451,216.443,152.231,407.222,229.105,232.902,154.549,147.861,204.758,277.473,114.464,164.552,193.493,113.954,179.137,184.531,276.147,66.7339,284.433,217.455,415.866
"205444_at",94.9102,91.2353,66.7717,86.828,90.6028,47.3244,83.6693,60.0363,43.289,57.4784,13.4358,35.0258,58.1976,67.1194,81.895,112.129,100.339,55.4086,40.8939,35.161,67.4951
"205445_at",107.068,125.088,116.78,84.4452,146.861,53.7679,134.06,48.3654,22.7027,71.4022,75.3766,37.9832,81.5211,81.7545,155.87,49.8932,111.074,64.5464,86.4619,54.3215,121.1
"205446_s_at",180.864,101.283,121.181,148.291,211.418,213.704,163.545,127.39,109.08,190.693,86.9519,144.145,170.148,133.602,125.03,316.07,186.885,166.571,187.422,228.271,184.254
"205447_s_at",396.125,203.574,157.401,19.7158,86.1818,136.447,64.1078,23.8751,49.5463,170.134,82.6269,88.8335,171.884,310.011,91.013,362.563,25.2079,202.049,395.638,348.499,479.04
"205448_s_at",291.712,231.296,375.513,72.0652,100.781,195.158,261.385,265.46,217.68,128.696,138.964,143.324,222.546,344.69,134.685,271.897,160.241,221.646,249.097,336.201,300.548
"205449_at",169.392,369.577,240.312,6.68835,257.77,310.036,295.845,286.24,206.457,209.55,233.218,190.216,271.797,252.449,180.197,271.787,109.147,247.921,138.829,210.611,105.758
"205450_at",48.1242,71.9665,139.951,20.1189,10.05,70.5118,25.3485,7.0421,77.7114,5.39455,19.4056,7.61668,31.4524,42.1309,89.0135,9.37739,89.2388,45.5914,61.4488,65.6074,26.7844
"205451_at",88.9091,142.645,88.1316,82.8031,46.4756,98.9938,33.1974,61.2181,101.928,51.7322,38.6342,68.5245,80.9118,72.4576,72.3544,86.081,50.6425,116.918,70.6371,53.1469,84.9779
"205452_at",429.241,444.117,338.6,231.42,346.048,425.036,268.538,353.947,336.154,411.97,418.111,350.816,344.059,500.665,428.805,282.348,292.262,331.302,339.183,294.973,348.421
"205453_at",784.133,359.467,560.951,235.45,193.55,1322.94,472.97,409.474,458.18,245.14,574.414,503.465,732.696,785.484,586.968,378.491,258.072,298.808,672.955,572.99,277.287
"205454_at",12.0173,31.393,15.9874,18.268,7.89315,5.09701,13.8338,9.6285,14.7268,9.0212,7.60356,7.52875,5.77232,7.47287,10.0686,12.5225,12.6564,16.6733,15.2733,13.5034,26.0485
"205455_at",158.973,133.662,129.639,97.581,189.433,125.985,66.5193,125.261,104.229,61.3258,100.485,19.4476,144.619,124.849,87.4926,119.728,138.088,20.6404,108.576,101.907,161.862
"205456_at",382.07,267.266,257.554,204.691,761.503,181.764,699.568,760.63,191.416,590.292,1499.96,936.576,793.616,141.621,349.912,315.206,301.476,174.666,246.146,218.192,171.93
"205457_at",135.714,177.301,157.935,221.793,45.9897,63.2946,77.6633,72.9551,74.8101,71.7694,62.0511,52.5383,56.0813,74.0191,128.525,281.43,161.777,140.911,213.839,197.546,270.629
"205458_at",212.116,192.559,201.104,145.851,180.787,143.817,238.913,133.288,86.5366,162.67,88.1409,127.081,217.281,168.269,201.22,148.293,208.177,143.614,173.694,185.094,170.612
"205459_s_at",136.006,102.274,108.45,160.39,45.1631,60.0957,105.789,43.7872,43.8472,47.959,53.0059,17.9117,55.4695,69.448,51.6706,157.619,245.319,41.3654,31.4073,43.5102,88.3889
"205460_at",7.37131,3.50895,16.7516,16.1313,5.37877,3.41502,4.75185,3.70429,7.85325,7.19173,4.84114,5.4179,6.60887,3.96319,3.95067,17.1929,29.2561,8.36691,8.99426,12.4854,58.4576
"205461_at",116.369,128.608,103.259,149.48,3.58832,12.813,11.4013,10.3137,5.25516,32.3233,14.9008,11.7825,8.14872,35.8721,11.7453,180.472,100.012,65.7993,124.026,106.869,205.249
"205462_s_at",204.493,311.597,252.96,945.955,263.366,220.372,146.517,251.738,276.871,373.986,389.72,328.344,321.114,243.704,293.004,596.314,266.636,372.423,434.794,435.652,471.631
"205463_s_at",1216.33,540.222,363.758,2767.17,300.004,933.634,641.641,467.321,472.464,643.485,157.914,278.038,384.142,424.923,482.551,886.942,1353.45,650.031,572.156,549.139,808.725
"205464_at",93.136,140.615,156.611,43.928,22.7179,107.911,109.339,13.1739,151.176,70.1684,72.7619,73.1854,34.9446,73.2375,68.9898,71.4872,97.1233,15.311,15.4631,21.0654,112.828
"205465_x_at",11.1969,19.0173,11.2257,13.4147,15.1787,17.4792,11.872,20.8434,26.9123,8.81512,7.78965,6.20196,12.3139,16.6151,20.8732,22.6352,17.4671,22.414,19.3623,14.2975,9.86367
"205466_s_at",130.914,90.8769,97.8504,149.182,83.6357,78.7157,214.178,107.031,122.49,62.1047,96.4071,78.8626,27.5773,63.1488,52.7803,50.3979,145.598,54.9771,127.969,76.1185,218.685
"205467_at",230.106,358.199,202.159,85.7012,199.225,257.488,324.098,198.166,227.433,307.865,406.06,366.267,510.553,344.977,358.205,213.876,113.305,389.218,393.236,374.69,251.05
"205468_s_at",23.3787,20.4621,14.7587,23.605,23.0158,8.51133,14.4918,7.52686,6.51078,17.9649,4.96332,8.33358,7.55973,8.24269,7.87529,32.7364,33.5608,19.1536,17.2214,23.9039,37.5613
"205469_s_at",292.574,536.05,295.771,449.594,377.142,341.043,481.041,377.521,223.005,396.891,308.645,589.53,460.905,498.881,342.306,780.848,287.087,534.26,576.15,508.089,396.911
"205470_s_at",55.6276,52.9863,100.476,58.1457,20.6697,70.0685,34.6717,68.5532,4.44622,44.159,72.9332,60.3531,29.089,21.6852,33.3415,6.62244,25.8052,4.65546,35.5069,35.6601,30.8473
"205471_s_at",163.98,121.086,135.699,67.2244,46.8099,136.764,95.8261,73.9989,58.8246,65.8319,49.3308,73.5808,112.566,84.9925,60.5326,47.4139,9.56969,94.8416,96.6324,69.4082,88.8982
"205472_s_at",4.53344,3.82443,5.15535,5.45475,10.1541,2.91163,5.44565,4.54941,8.12295,5.5055,3.15827,19.4345,4.16741,7.67521,3.8669,5.43442,7.74454,9.36786,4.73583,4.76048,3.85761
"205473_at",43.4217,15.6565,23.8147,16.0039,16.3375,13.1243,10.7733,10.7245,11.968,12.4881,10.192,13.4243,17.9948,24.5002,32.4256,16.8002,59.4213,17.564,6.33063,40.8174,12.7022
"205474_at",805.218,744.733,713.671,1157.47,1247.35,1086.48,1493.75,1415.41,715.015,990.263,1702.36,1256.28,1195.63,931.482,1199.96,1043.92,647.197,870.966,845.92,855.179,919.166
"205475_at",723.125,247.037,329.1,287.327,256.906,130.623,879.389,255.035,214.096,248.609,247.883,1321.04,517.867,980.388,188.996,243.738,450.376,2304.23,1922.06,1867.35,489.001
"205476_at",14.5119,6.42823,11.4101,3564.82,312.162,7.32858,10.8261,109.551,11.8274,162.567,85.2387,11.9468,18.6668,6.43706,1246.43,1681.05,897.378,9.676,13.0801,18.1083,200.891
"205477_s_at",10.8692,10.8247,5.22854,6.90507,7.35785,7.92602,6.89477,8.95287,3.96599,5.26881,12.4785,3.89887,9.25327,4.65862,12.3365,7.91642,6.36826,8.72094,8.64144,8.17524,8.53709
"205478_at",28.8173,77.8429,6969.51,138.196,299.736,159.492,196.654,667.172,2675.76,87.872,479.499,159.42,603.559,402.744,1586.14,54.4589,1669.15,411.066,649.225,678.601,347.007
"205479_s_at",4155.13,1082.13,526.759,6810.83,1454.13,691.285,2221.23,1808.62,441.679,1026.42,1872.19,1686.24,1631.74,1029.01,1581.45,1407.82,3848.09,1855.84,1174.57,1220.16,3303.69
"205480_s_at",2595.39,3801.59,5267.93,14827.5,4980.05,4706.53,3119.18,2485.49,5553.45,4457.17,3881.57,4318.1,4236.08,5171.95,4975.81,4240.43,8886.42,2593.25,2698.82,2959.3,4609.1
"205481_at",125.185,120.276,210.414,142.49,117.698,139.103,142.871,109.816,124.795,103.059,89.1267,108.184,148.195,118.077,90.3148,164.471,91.863,291.311,266.926,178.341,134.201
"205482_x_at",236.836,328.61,350.205,221.704,280.299,244.684,217.876,252.422,398.639,226.006,352.376,269.999,337.736,399.689,252.838,431.542,184.938,431.125,511.975,535.753,407.951
"205483_s_at",958.797,866.105,1405.43,484.146,1864.09,1700.69,965.417,1139.92,757.407,1197.52,1024.73,1143.87,2150.12,564.08,485.135,896.021,796.275,1021.95,952.11,793.875,681.114
"205484_at",93.0399,33.8336,38.8745,18.631,139.165,36.9267,140.021,445.907,99.1892,216.331,888.315,438.347,184.143,33.5396,43.1023,120.572,33.6698,20.4538,37.6804,52.9961,25.5006
"205485_at",23.1015,60.9592,63.2885,21.1116,151.381,78.6856,87.293,132.837,112.93,18.3758,111.974,140.025,163.559,109.698,123.301,209.581,57.8413,58.596,18.6036,88.392,34.3408
"205486_at",287.392,398.976,330.456,266.624,434.569,424.055,349.13,327.342,298.766,180.278,290.362,210.114,364.868,411.102,274.407,287.727,292.665,183.019,245.55,279.764,300.931
"205487_s_at",31.8539,43.2573,8.91671,8.2606,36.1684,15.3894,14.6906,13.425,36.8281,5.3806,8.34018,7.50615,19.2363,38.6076,5.87301,23.7635,15.0221,6.13836,12.0518,15.8543,8.41385
"205488_at",125.969,236.122,136.131,130.893,378.734,172.568,603.346,434.546,118.951,421.733,707.032,1516.82,704.183,85.1788,495.765,340.088,124.366,156.228,198.393,194.309,148.495
"205489_at",406.261,429.497,189.356,328.893,134.907,424.541,217.242,133.333,145.792,190.443,82.2611,72.5763,185.608,321.186,138.013,266.373,207.67,277.319,397.701,423.409,301.037
"205490_x_at",30.7698,29.7392,28.9352,36.4155,42.2104,30.9624,34.6162,97.436,24.3329,26.6231,34.0998,21.8411,35.6232,26.2467,24.2143,34.5208,39.623,26.1685,30.0333,59.1491,36.7839
"205491_s_at",50.4916,12.2534,33.6131,85.3125,106.586,20.9062,52.1441,67.7997,70.6354,22.1448,29.8461,18.5215,13.7402,73.5673,12.5683,50.1794,76.4678,44.1051,36.9428,75.2829,23.886
"205492_s_at",64.7756,63.7114,71.965,73.2523,39.2477,41.4514,29.7478,14.22,25.5578,29.2294,15.5821,15.7376,20.7704,20.4247,53.3493,63.1818,73.4994,21.5711,18.9689,26.922,43.7383
"205493_s_at",72.9055,47.8292,16.0308,57.681,15.4786,9.23673,39.1239,32.3676,10.4004,49.1988,47.1718,54.1113,18.616,10.5968,4.57466,83.217,29.0405,5.24323,15.9697,49.691,50.1667
"205494_at",68.8574,20.8351,49.0344,47.9552,58.6488,158.102,82.954,168.274,74.1305,54.0569,83.2509,40.7529,77.0248,116.599,22.0705,25.4861,53.9002,37.87,100.257,48.3655,43.4987
"205495_s_at",126.448,221.009,96.0352,92.3445,253.198,111.147,246.726,241.923,75.749,186.693,242.201,100.001,242.736,12.9598,71.4171,68.6084,134.085,22.7815,146.677,105.751,30.3806
"205496_at",9.2327,32.9088,10.0686,3.32579,25.9493,4.93746,6.97011,7.22954,14.4095,8.68571,6.97444,3.83854,1.51959,7.7756,26.2811,5.91492,16.7082,7.73979,12.4041,52.3797,5.09135
"205497_at",97.3944,162.625,165.36,204.945,171.531,190.193,169.594,120.279,249.236,140.931,165.549,191.811,230.767,296.966,131.465,140.895,117.82,217.29,221.154,181.867,152.094
"205498_at",328.056,404.825,5667.8,214.853,715.299,622.412,324.965,163.618,2209.35,210.601,346.604,239.259,694.166,513.616,962.205,125.497,1571.27,285.551,517.063,325.097,541.25
"205499_at",405.526,418.799,601.381,165.71,789.175,411.854,545.274,368.605,812.445,632.403,178.851,302.614,443.093,388.346,302.039,496.716,513.325,337.71,241.193,179.587,645.817
"205500_at",157.932,145.15,242.185,50.295,124.66,164.009,129.851,102.42,180.829,62.3379,129.354,138.627,163.826,243.244,128.213,100.583,153.467,146.294,157.303,172.28,184.685
"205501_at",327.987,106.058,293.253,72.2573,132.717,231.181,215.63,190.095,114.534,145.189,91.025,104.868,251.608,282.286,134.029,73.404,65.5913,184.144,140.676,181.523,96.3623
"205502_at",234.232,102.309,121.719,135.103,205.659,96.0822,172.929,74.1238,50.207,86.6895,59.9311,77.15,145.783,95.8202,54.5649,201.721,208.359,95.432,201.677,107.398,144.313
"205503_at",105.919,108.116,89.3908,97.1547,123.35,160.677,71.6976,70.988,64.7424,120.432,44.7788,86.7446,63.6579,114.499,49.3689,187.717,94.996,166.19,76.8127,128.73,110.708
"205504_at",339.416,430.071,226.802,253.293,250.34,244.466,515.502,608.087,183.575,383.7,685.891,597.048,505.188,405.777,564.444,345.576,274.999,371.84,365.88,327.373,400.897
"205505_at",186.69,229.583,145.679,82.348,262.32,232.624,267.19,253.575,136.35,211.053,143.612,233.981,185.782,247.391,201.951,244.635,118.577,165.269,155.413,240.238,197.597
"205506_at",8.89807,9.78564,8.88445,11.457,23.1044,13.3361,15.813,27.8007,47.4354,29.6127,9.87712,30.1134,15.732,6.78525,4.21084,41.2705,11.9159,18.7062,27.6706,49.235,61.3436
"205507_at",563.974,262.85,521.631,315.014,376.696,574.271,438.327,311.256,565.919,378.266,297.29,282.257,418.571,478.571,291.322,242.646,311.521,547.234,560.551,400.661,459.779
"205508_at",287.557,363.582,239.466,207.409,259.194,194.162,242.067,171.35,163.819,179.484,142.986,152.83,198.462,225.686,182.476,237.786,185.657,274.636,225.981,225.66,332.017
"205509_at",149.866,135.865,122.034,119.273,167.814,304.935,160.617,108.332,90.9032,104.017,80.5775,118.842,171.034,116.548,121.125,93.0778,154.044,55.7578,87.8929,57.3055,188.647
"205510_s_at",338.147,140.222,275.004,174.425,450.632,106.478,437.54,165.573,212.936,93.7422,215.932,149.84,269.787,130.891,275.357,143.072,252.835,299.938,141.733,204.19,179.652
"205511_at",50.7457,14.0744,38.2055,59.9258,42.4933,27.7972,52.3787,34.7407,40.8857,26.9206,45.2854,23.6369,36.2742,4.4541,25.2256,44.0543,52.3394,64.517,36.1761,49.5924,47.1746
"205512_s_at",534.085,492.999,667.665,309.796,569.451,455.851,533.461,466.154,554.493,678.223,733.055,596.773,923.274,380.854,491.614,518.673,509.745,540.094,479.054,541.938,594.854
"205513_at",92.2971,65.2827,85.9516,201.073,125.432,75.0541,95.3584,68.6444,25.7355,92.5819,123.866,48.069,72.2348,31.427,91.2022,45.1546,57.1773,54.4774,85.6164,99.1542,8.92976
"205514_at",161.237,186.229,178.067,138.142,167.299,208.082,140.27,116.922,158.037,91.6323,168.247,126.702,116.601,239.045,81.4981,105.787,101.063,227.923,226.913,123.521,152.232
"205515_at",56.7503,20.0955,32.7291,19.7364,90.5666,37.16,21.0885,37.2771,36.2597,67.2305,25.147,60.1854,58.4257,40.2761,38.7948,31.62,69.2642,35.522,34.2264,46.6557,30.624
"205516_x_at",851.057,616.401,575.992,356.143,858.651,1083.69,746.165,540.465,1209.43,1001.86,1038.35,1001.6,867.049,1252.84,830.205,700.993,641.325,1416.07,1335.09,1039.75,785.165
"205517_at",11.7816,8.41999,7.98861,9.39983,23.0591,12.6909,46.0765,5.57469,12.8578,6.76586,1.91912,15.7958,21.6732,32.9362,24.8926,26.5481,34.5275,10.982,11.6165,8.50322,25.4274
"205518_s_at",1059.78,1181.93,614.03,426.421,599.651,529.384,440.117,1117.19,639.608,645.75,623.773,463.282,450.528,986.375,865.743,345.801,389.984,280.162,588.464,817.167,637.731
"205519_at",88.1874,97.0991,96.5583,101.266,143.783,66.6559,76.3962,91.1829,53.3111,82.2958,78.1305,111.183,98.3446,79.7497,104.907,218.892,58.7954,115.995,80.1638,198.815,195.733
"205520_at",72.4274,75.8075,68.8116,178.55,134.574,88.182,104.102,63.5308,69.1349,67.4265,55.2389,65.8334,87.4694,99.1452,66.8862,137.355,120.441,85.9811,96.8505,105.461,75.6983
"205521_at",300.346,116.511,54.3527,172.582,131.53,104.692,105.647,148.44,150.397,82.7371,124.271,166.121,147.215,184.655,174.231,212.114,110.13,136.141,259.635,227.451,219.78
"205522_at",698.859,546.115,680.877,152.779,105.737,307.572,272.497,161.027,315.179,123.532,192.63,163.514,539.172,784.616,245.36,210.672,197.78,317.753,471.834,516.728,311.096
"205523_at",5.37624,2.79912,15.0854,6.77064,11.2917,3.38347,30.6149,21.1039,5.44803,4.65302,7.63481,9.36595,10.2682,37.3409,18.0173,1.63009,8.13233,9.99682,4.17843,3.85625,4.7197
"205524_s_at",10.9228,17.1135,14.5528,17.9654,12.1025,9.96725,12.8068,13.4501,6.51556,13.3687,7.57634,6.80687,10.6601,9.44094,13.1039,10.1987,27.1563,8.31883,9.634,15.2374,8.30424
"205525_at",582.896,248.41,318.055,92.8813,56.3602,93.6243,107.529,85.8211,92.8478,81.4092,74.9844,64.598,253.321,452.751,194.844,224.182,243.57,102.84,290.367,234.63,221.777
"205526_s_at",559.993,656.58,500.865,616.469,712.021,600.128,579.358,508.274,613.692,589.204,678.99,608.495,563.021,580.374,450.168,712.03,579.999,502.202,561.414,511.866,697.53
"205527_s_at",152.496,136.771,143.571,230.461,88.2148,67.394,105.211,108.052,109.43,120.6,249.414,171.717,116.906,103.552,82.0201,83.7954,146.979,204.21,192.707,154.313,82.0245
"205528_s_at",155.708,360.23,255.383,66.9509,127.525,245.403,202.476,98.2873,291.88,167.457,58.236,226.442,138.263,201.08,61.3601,257.476,180.468,409.602,392.212,442.039,240.792
"205529_s_at",407.235,1229.44,1283.35,213.199,762.626,1266.38,1014.14,564.926,1385.68,616.003,363.268,586.311,891.356,1608.09,405.141,537.794,428.848,1089.06,1023.78,952.424,689.942
"205530_at",196.72,234.708,325.568,124.271,177.003,195.21,128.549,137.056,177.063,135.853,107.171,104.807,167.404,137.797,129.53,107.754,263.551,84.0485,125.881,111.696,146.259
"205531_s_at",107.755,86.9822,63.5395,55.8366,21.4441,42.0046,58.7182,63.3778,16.9244,70.9445,26.1178,18.2983,112.864,17.1955,23.5182,62.1732,87.586,36.2819,16.6921,69.1521,26.9017
"205532_s_at",37.6142,22.1618,24.0663,30.9672,64.6444,62.8242,74.0103,53.1924,69.0365,66.0349,28.4418,46.6147,54.0942,30.1575,10.098,47.6739,36.6916,75.9249,78.9842,62.2987,19.8044
"205533_s_at",32.3691,32.6023,16.8167,15.3972,10.2345,31.5171,27.9585,23.6886,23.9689,6.47829,35.849,38.5142,43.8282,10.4552,15.4388,32.0083,24.172,43.4591,5.92833,8.02297,21.8383
"205534_at",9.5698,9.89679,28.451,78.7312,58.1789,18.234,67.8799,26.0786,50.8114,106.695,25.4118,83.7204,96.1819,11.4167,5.55174,145.245,11.9042,66.2817,84.6447,75.0831,13.2767
"205535_s_at",3.60547,6.94732,6.25148,5.52336,5.67783,1.69671,11.0791,5.25517,1.84529,11.549,1.7676,2.68234,12.0734,17.6348,11.9861,22.3967,13.4219,5.61697,1.00522,4.12102,25.233
"205536_at",236.365,158.096,103.093,155.473,192.444,19.3903,32.5653,89.5656,40.8207,135.003,208.232,96.1057,141.433,85.1862,81.2489,286.301,63.2648,323.16,219.641,202.642,210.626
"205537_s_at",17.0771,4.80619,16.9725,8.38878,7.15643,4.57587,4.52622,4.27282,11.9898,21.2968,15.0622,6.16793,5.12986,2.94847,4.6274,64.8119,4.28373,28.1544,63.3171,33.2941,80.8231
"205538_at",52.2916,36.4316,43.9509,79.6956,42.2115,83.074,18.0264,107.661,64.9496,23.3609,68.1551,65.5146,44.7009,9.60749,25.3062,16.6234,97.9193,34.4325,69.9353,66.6053,83.1231
"205539_at",203.102,70.8478,79.2722,114.309,116.229,94.5754,90.1036,111.297,84.4005,55.2865,66.6062,58.4274,183.681,243.909,218.73,211.191,176.037,88.2871,167.398,128.497,149.248
"205540_s_at",118.374,109.095,92.2588,123.812,75.4786,148.526,129.213,47.6014,151.901,79.2651,117.877,159.454,113.087,144.82,71.8326,120.521,137.242,72.9308,125.912,95.9372,141.044
"205541_s_at",404.317,445.696,385.117,352.324,377.964,457.208,649.072,460.995,412.696,380.262,475.531,408.832,406.164,328.117,371.155,242.236,295.662,233.239,233.153,225.118,227.086
"205542_at",1185.79,724.679,952.884,728.21,2315.6,902.576,935.584,1484.47,1523.49,1407.56,985.54,964.749,926.967,1202.61,2264.67,1946.4,886.57,687.697,400.214,411.242,1428.05
"205543_at",51.803,58.1237,69.727,46.2454,94.1107,134.167,81.5145,87.961,44.0371,91.9621,64.1303,68.515,70.9639,96.8312,53.0861,73.8275,94.7405,66.4752,40.1619,72.045,60.6996
"205544_s_at",10.9052,16.1733,41.4251,7.34201,30.4362,17.7861,45.2621,120.397,8.32229,85.3599,691.772,99.5509,354.459,16.9355,35.9986,11.4265,15.4347,31.8811,8.16921,16.0897,12.3613
"205545_x_at",1353,1664.17,1010.41,841.94,1755.06,1669.54,1599.05,1405.52,1110.13,1194.13,1462.55,1378.11,1493.61,1496.93,1025.37,1079.37,1453.36,1725.06,1468.71,1389.99,1286.59
"205546_s_at",722.296,495.717,553.534,692.964,471.179,440.628,703.308,596.813,459.85,480.931,738.217,631.91,795.133,808.161,663.667,710.037,345.64,463.186,970.327,924.679,611.48
"205547_s_at",3403.32,4082.49,4153.52,1109.9,3197.14,4129.37,2312.48,1933.47,10967,1391.91,1779.85,1954.09,1605.76,2846.09,1302.09,780.562,3410.58,7670.69,2960.67,2061.37,2371.04
"205548_s_at",880.658,594.696,723.457,1236.94,1029.81,569.419,798.492,764.118,604.164,699.077,711.047,539.4,978.743,638.614,1061.17,697.404,1164.36,487.595,507.881,560.347,850.973
"205549_at",75.5139,39.6417,20.1309,63.8046,48.0985,47.7735,17.358,33.5134,23.6749,17.3962,50.715,15.979,68.3244,53.6845,39.6895,39.616,76.7825,12.4772,60.2677,31.1258,44.165
"205550_s_at",1881.8,1075.71,914.813,614.613,1163.3,922.354,1084.7,928.638,970.748,904.956,1101.17,899.75,1058.22,906.606,896.66,1162.44,693.633,743.805,1013.82,994.418,1049.23
"205551_at",190.429,1372.6,491.643,642.631,729.403,2227.49,687.331,1141.42,1341.24,552.784,946.861,438.632,442.523,549.53,646.042,25.8162,572.598,696.683,1467.36,1732.8,1415.43
"205552_s_at",133.859,218.027,298.862,162.206,325.806,378.514,155.93,217.88,171.48,272.833,242.617,384.641,404.969,203.7,292.202,357.176,212.062,243.727,292.287,361.431,312.715
"205553_s_at",3.34229,4.55799,3.06992,4.40824,4.11724,3.66422,3.39539,3.08647,3.79353,3.07697,3.61963,3.50032,4.56472,3.42076,2.25283,3.20421,5.38788,3.05613,3.1878,3.68211,4.6116
"205554_s_at",273.559,255.176,197.616,1916.65,315.843,1249.18,380.042,446.796,267.161,241.304,475.492,221.295,385.966,266.8,128.923,116.933,1194.35,595.474,2387.25,3013.74,444.402
"205555_s_at",90.91,22.5735,8.45317,12.5515,12.9011,30.9991,199.059,61.8722,11.3493,112.298,34.5161,56.4539,55.807,90.521,161.748,107.542,11.254,58.1481,21.8593,21.6649,83.69
"205556_at",29.0293,29.2189,12.0458,10.5044,51.0383,14.1808,27.0527,29.8067,30.3917,69.5832,24.0568,22.2354,46.4351,8.64035,6.55787,7.94811,28.918,21.0181,26.5127,43.4509,34.2377
"205557_at",88.7121,30.4048,37.1651,26.807,26.454,16.8807,24.4861,16.1481,17.3495,15.0232,45.6307,24.7437,23.6223,18.1142,18.3385,56.1047,14.9634,62.1446,65.81,29.576,20.3654
"205558_at",307.388,288.388,333.969,403.943,214.826,301.274,287.178,287.091,313.844,256.116,172.693,293.907,286.675,319.589,249.776,302.615,181.766,304.497,235.066,250.598,267.163
"205559_s_at",514.279,526.373,458.188,167.311,679.152,390.009,502.509,183.66,855.311,317.207,256.758,400.927,180.109,281.867,268.927,517.602,294.154,430.408,338.991,383.449,544.782
"205560_at",209.018,222.732,183.301,98.3246,480.94,243.151,227.248,84.3781,491.326,215.532,191.009,313.619,155.273,98.0006,109.658,323.07,150.063,221.194,208.322,204.456,222.538
"205561_at",117.828,123.602,89.3764,93.1574,263.908,126.281,119.618,175.924,87.0116,182.125,183.75,142.871,92.7025,139.373,150.319,277.203,23.341,216.638,113.376,61.9377,235.469
"205562_at",528.687,478.881,474.687,383.08,454.403,334.855,494.901,351.233,271.795,371,414.45,323.071,445.954,369.794,438.779,327.676,432.182,363.78,330.02,231.605,199.358
"205563_at",15.9228,17.4892,10.6595,9.85297,6.81265,10.1614,6.65234,8.57294,5.38847,19.0127,12.077,5.30797,8.14625,9.51219,6.86896,16.4359,8.91675,22.9152,50.1226,69.326,14.7682
"205564_at",32.7536,79.3848,89.2807,74.1153,109,34.2848,45.7757,48.1407,39.8827,59.0469,32.3858,37.3453,77.2173,21.1112,31.3027,63.668,25.0709,34.0341,9.10409,70.6397,12.64
