"gene","GSM1332201","GSM1332202","GSM1332203","GSM1332204","GSM1332205","GSM1332206","GSM1332207","GSM1332208","GSM1332209","GSM1332210","GSM1332221","GSM1332222","GSM1332223","GSM1332224","GSM1332225","GSM1332226","GSM1332227","GSM1332228","GSM1332229","GSM1332230","GSM1337304","GSM1337305","GSM1337306","GSM1337307","GSM1337308","GSM1337309","GSM1337310","GSM1337311","GSM1337312","GSM1337313","GSM1337314","GSM1337315","GSM1337316","GSM1337317","GSM1337318","GSM1337319","GSM1337320","GSM1337321","GSM1337322","GSM1337323","GSM1337324","GSM1337325","GSM1337326","GSM302859","GSM302864","GSM302866","GSM302870","GSM302872","GSM302882","GSM302896","GSM302900","GSM302924","GSM302927","GSM302933","GSM302943","GSM303364","GSM303366","GSM303368","GSM303520","GSM303522","GSM303523","GSM303525","GSM303531","GSM303533"
"IFI16",11.9930756125466,11.3753223047951,11.4635677580591,11.4939808494789,11.7141091988799,10.8595530453529,12.1911453626258,11.4130263442475,11.1151238705051,11.2110288638415,11.6031942809191,12.0601497208585,11.7783255622957,11.5581712387763,10.7137906631606,11.5401161720157,11.5520279249708,11.1890843563817,11.1840498463962,11.1220968910283,11.8724627561165,11.7189343617023,11.0723804475922,12.0458929060149,11.9198858596421,10.8044109157855,10.582123228299,10.6877748121069,10.7001794739062,11.151669892166,11.1700859629985,11.2402010121489,11.7398886284474,10.9532693322993,10.8998909520326,10.8565798966495,10.8565798966495,11.334667095524,10.9299273514488,11.1492411789943,11.1096437069358,10.8140515398346,11.104233314767,11.8724627561165,11.7189343617023,11.0723804475922,12.0458929060149,11.1700859629985,11.2402010121489,11.7398886284474,10.9532693322993,10.8993619188705,10.8565798966495,10.8565798966495,11.334667095524,11.1492411789943,11.1096437069358,10.8140515398346,11.104233314767,11.9198858596421,10.582123228299,10.6877748121069,10.7001794739062,11.151669892166
"IFI27",11.2337505900434,9.7409784590537,10.5657095367337,10.0911829861429,9.38329404319546,9.18715604859332,10.6330196414715,10.1892267882199,9.98446960105182,11.9047288332834,13.3820798613947,12.8785140925266,11.2772877630073,12.1068778546523,11.7591981616431,10.6818091931646,11.5808169383519,11.4688763066692,11.3422719340336,12.1617147820661,11.173827154376,11.6703208930832,11.5704439569502,11.0674158986751,12.130528968661,10.4195545813453,11.3518940615889,11.5991152385649,11.4414739663271,10.9721828550687,12.5695006500517,12.6737990692071,12.0047305289167,12.5428385290317,11.2439107947683,12.3282091101361,12.2533117092631,12.3974797238073,11.2711163181786,12.5888834992891,11.6703208930832,12.3389050465722,12.2135769797117,11.173827154376,11.6703208930832,11.5704439569502,11.0674158986751,12.5695006500517,12.6737990692071,12.0047305289167,12.5428385290317,11.2439107947683,12.3282091101361,12.2533117092631,12.3974797238073,12.5888834992891,11.6703208930832,12.3389050465722,12.2135769797117,12.130528968661,11.3518940615889,11.5991152385649,11.4414739663271,10.9721828550687
"IFI30",12.1018837087719,11.2337505900434,10.8288135821155,12.2101058777456,9.86139915892876,9.99142738145995,11.1951058985589,9.27661922998108,12.3389050465722,12.334843675012,13.1445811531947,12.8369741956314,13.1712960753397,13.0827379270267,13.6837241491354,12.8234006992126,13.1667838538889,12.918427468073,12.9749698460469,13.5414982393438,11.8524469201371,13.337395799385,10.8926642877156,12.5428385290317,11.8724627561165,12.4832839941263,13.6679173799687,13.430414256808,13.5004497005393,13.7151866405082,13.1803828695312,12.3134647341905,12.9300420019176,13.4950154161578,12.4528428007278,13.1142859371601,13.2463575477033,13.5266875643301,13.2372373027583,13.3782301674173,12.918427468073,13.5904197704019,13.6223772988699,11.8510723875586,13.337395799385,10.8926642877156,12.5428385290317,13.1803828695312,12.3134647341905,12.9300420019176,13.4950154161578,12.4528428007278,13.1142859371601,13.2463575477033,13.5266875643301,13.3782301674173,12.918427468073,13.5904197704019,13.6223772988699,11.8724627561165,13.6679173799687,13.430414256808,13.5004497005393,13.7151866405082
"IFI35",8.92143734215612,8.11272404409114,8.99156683428984,8.73951964043648,8.24380598861543,7.7848755712385,9.01088081047819,8.80696565731339,8.48057073248331,8.57898972208577,9.89941356634643,8.78652323224418,8.81628917942877,9.7938524702146,9.35591732085042,8.85612976578672,8.43191259228944,9.12929096307395,8.63587435682428,9.45735073346251,8.63723190050771,8.86963922256742,8.9052339159923,8.27298596813567,9.16053907430452,8.53766853045279,8.75928968719437,9.25104844517461,9.23922241687942,9.1944297769698,9.93159969742769,9.0421891427844,8.43780406080765,9.18287322960563,8.74995405328577,8.79957626886273,8.89542954751262,9.22468919237994,8.9209925801404,9.21058869924839,7.95679497992546,8.85317900659489,9.16053907430452,8.63691125030627,8.86963922256742,8.90539875775253,8.27298596813567,9.9318658466522,9.0421891427844,8.43780406080765,9.18287322960563,8.74995405328577,8.79957626886273,8.89525856056551,9.22468919237994,9.21058869924839,7.9566816485557,8.85317900659489,9.16053907430452,9.16053907430452,8.75919065229134,9.25124926058387,9.23889495814709,9.1944297769698
"IFI44",7.56480925985273,7.81394113757474,7.96019617195238,7.62510013835856,8.07345746896445,8.67707734194945,7.75938932981418,8.5645605129624,8.00468739151575,8.42721455752333,8.56940541252418,8.7475069649594,8.6289742108994,9.19484832930252,8.68511523515565,9.07548077402479,8.25318042403264,8.49363035531737,9.15446139659686,8.89279706819224,9.40196851586271,9.17135667518219,9.64396272290175,7.7710687002641,8.74853189012131,8.82677298028913,9.1035230759644,9.49412112077082,9.472869314875,9.31090707559751,9.44888440601227,9.65009000191571,9.20439962071302,9.29639942361565,9.2232123731655,9.11940704509974,9.02461729426236,9.8563011157089,9.77281561107664,10.1793403875664,9.21389074887792,9.167879308954,9.62847434952086,9.40196851586271,9.17135667518219,9.64396272290175,7.77092938153743,9.44888440601227,9.65009000191571,9.20439962071302,9.29622370942816,9.2232123731655,9.11940704509974,9.02461729426236,9.8563011157089,10.1796473855685,9.21389074887792,9.16833711943147,9.62847434952086,8.74836896494533,9.1035230759644,9.49412112077082,9.472869314875,9.31090707559751
"IFI44L",3.47627797868858,6.86048909349684,4.9130156587236,2.94959553178205,7.04333474101436,8.30646365032738,6.66993926567468,7.7855353282622,7.06959916759978,7.54217603514734,7.75621747621602,8.12523165516052,7.76939983815988,7.81394113757474,7.10154045035179,6.60346550492238,6.98769762905573,6.29074002504746,7.61331949592927,8.18040146483432,9.49777440374888,8.65744465581786,10.505149477508,5.76726697512169,9.2040556589443,7.1810578693044,7.75984165994236,8.23191548373881,7.81649655586809,7.77365111092236,8.9122539959211,10.590479603758,8.2411172089194,8.27635413658129,9.31251296697683,8.35880450396713,7.62339154916022,8.81546696276526,9.06283425747846,10.2106473099576,8.53692484316321,8.32267601535412,7.5588327886074,9.49777440374888,8.65744465581786,10.505149477508,5.76750511139729,8.91244709855886,10.590479603758,8.24129635837426,8.27635413658129,9.31232950466744,8.35880450396713,7.62339154916022,8.81535583065764,10.2106473099576,8.53692484316321,8.32302245199814,7.5588327886074,9.2040556589443,7.75938932981418,8.23202411968024,7.81662643556533,7.77384487060182
"IFI6",7.33832105500283,7.67033996891367,8.21396357992816,7.58646703729409,6.3164500952882,8.16211987466328,7.23552750275722,8.62960228162934,7.24625726140154,8.21905153803262,9.97131225640911,8.79182017397678,8.05232613193577,9.99321246984861,8.16767023791667,7.80941947350981,8.05265810560433,8.41325833935628,7.65498568945657,8.75970020928051,8.68769877793144,9.27944192370063,9.03225324682258,8.95786727764785,9.42129087434712,8.28991149106541,8.21622549006343,8.66043887301265,9.0373562886546,8.60506707539931,9.89132146588596,8.76997727394348,8.9919256633466,9.25384946879775,8.01577934560158,9.15049257715056,8.30852672274543,8.84801330318298,8.78954527560769,9.29166483738963,7.96441076105094,7.9263238132673,8.82148887817958,8.6873366038854,9.27944192370063,9.03225324682258,8.95786727764785,9.89132146588596,8.76997727394348,8.9919256633466,9.25384946879775,8.01558896078647,9.15049257715056,8.30866704596651,8.84801330318298,9.29126633622562,7.96441076105094,7.9264823862176,8.82164032244434,9.42129087434712,8.21632902484532,8.66043887301265,9.0373562886546,8.60506707539931
"IFIH1",7.43992546510803,6.49288698820169,6.84283370377586,6.32570430707182,6.86790193478434,6.88399828008402,6.45892130008272,6.74602979600379,6.84665856856139,5.66233886515389,7.87671006367982,8.89068984034849,6.72671910703507,8.32604396733042,8.3030648205284,8.10501317514142,7.54632415405236,7.89185435220536,6.27376104771174,7.6217096737375,7.08519719924259,7.74893365290576,8.06464765324387,6.25223376346476,6.94139440367611,6.70964060092818,6.89843238616247,6.87444117148441,7.2470162609095,7.11997992805952,8.16753090031503,8.28559755826843,7.55118564301414,8.00755048511558,7.17009362615233,7.64940623274102,7.74119308340293,7.74631683923417,7.90284669110951,7.69539239213356,6.87444117148441,7.56186117183682,7.85330527888696,7.08519719924259,7.74874027237187,8.06447128114413,6.25301074846307,8.16753090031503,8.28584466087553,7.55118564301414,8.00741010379627,7.16991630916645,7.64923191523039,7.74119308340293,7.74582800410743,7.69512578198067,6.8738483118406,7.56169171630153,7.85345607949311,6.94139440367611,6.89825924430869,6.87461195217591,7.2467922868108,7.119842867044
"IFIT1",7.83809472181643,7.95257832271961,8.72140021665613,6.78020431933036,8.21574362612997,9.3351857036165,3.95259574293043,5.88367845199695,7.91642132873544,6.8908296115813,8.42217996073413,9.99499108587964,9.22071363137556,9.10126158721922,9.33994065195514,10.0151671585468,9.50379743514311,8.65256109682468,8.83319499265897,9.39375340963669,7.60156042761766,9.25084762976536,9.74522933190298,7.46587093688938,7.80697546094182,8.32822434633541,9.15221852681823,8.68477098708346,8.43398411022915,8.48219150070564,9.53840237234682,10.0824028530954,8.40352799949758,8.70512850189184,9.55844206246842,9.07925027907611,8.45603300090221,8.9375672173592,8.51022843987093,9.5276084721569,8.86746816282017,8.46088181545635,8.22574527863758,7.60138638387795,9.25084762976536,9.74522933190298,7.4661152668504,9.53840237234682,10.0824028530954,8.40352799949758,8.70512850189184,9.55844206246842,9.07925027907611,8.45589584818451,8.9375672173592,9.5276084721569,8.86746816282017,8.46088181545635,8.22592233710479,7.80661979480213,9.15221852681823,8.68477098708346,8.43427914427921,8.48202475796323
"IFIT2",7.36342109295898,5.45010653158175,7.61370466463613,7.73779853078777,7.8750732056818,7.65618060222857,7.83874066496186,7.93578396999806,7.39845304425783,7.97754720825863,6.63058807208402,8.23140889199335,7.75984165994236,7.88643274242815,8.06482402534361,7.17319158463133,7.79526012103903,7.99264953134604,7.65822439214788,7.54878920681041,6.82620412016076,6.72653706140696,7.48848057433121,7.78207705207781,7.24737456278638,6.76824930920702,7.75020928321032,7.44460839481744,7.49414084589422,7.45115372057793,8.00156523697314,8.17950986808373,7.54459941193006,7.28349016062184,7.69743274242463,7.68503120669453,7.07751204754646,8.24313197655313,6.88665406329427,7.33832105500283,7.3686653308607,7.12626216569119,7.64971005590847,6.82602359420641,6.72690115266317,7.48834964997415,7.78219191271069,8.00166944395978,8.17935861546302,7.54441254159102,7.28333631700549,7.69763090421107,7.68476020907148,7.07783579607453,8.24313197655313,7.33875804520103,7.36920990373461,7.12626216569119,7.64958055025166,7.2467922868108,7.75012918661996,7.44480046682831,7.49385807929545,7.45127193979492
"IFIT3",8.63962931240294,8.13475444911347,8.52370766714822,8.08836730321346,8.92882131606089,8.64587495906925,8.4146614775104,8.9065409450499,8.7505040794636,9.27898265880653,10.1622653968972,9.07390572379152,8.72742868570447,9.63546294559548,9.5710559962473,8.68991111319089,9.28136838681754,9.10196665543275,9.15691079334827,9.31987405007288,8.42829814751003,8.9065409450499,8.88524826096133,8.32808611812393,9.44689926372284,7.87402341591221,8.73287291996289,8.83350110342402,9.00614645183757,8.15594956961293,11.0390577274527,10.453743245746,9.16766849570374,9.61580684010998,9.75459738537,9.72162093952169,9.01956518780817,9.31181065799726,8.7634996592417,9.72343163141224,8.69811390286699,8.33508071467278,8.68217796884582,8.42818543501701,8.9065409450499,8.88524826096133,8.32808611812393,11.0390577274527,10.453743245746,9.16745768245349,9.61580684010998,9.75483658871679,9.72162093952169,9.01956518780817,9.31181065799726,9.72343163141224,8.69843464613743,8.33508071467278,8.68206001671691,9.44689926372284,8.73306222012796,8.83334927665909,9.00614645183757,8.15607991525046
"IFIT5",8.93961513900393,8.68111825239002,8.90638434347773,8.70161174918742,8.56332304481874,9.52631270362173,8.14194515651701,7.74943970457795,8.47090535673948,8.60580954256319,9.16672838459773,8.32979752193479,8.14339036665277,8.65626523390769,8.75131117668052,9.05600463905132,8.62930530229361,8.65844880255015,8.73045709923099,8.91990829081655,9.24349798365783,8.29343033708713,9.19963343443422,8.5849905133028,8.91990829081655,8.50167747534641,9.167879308954,8.80104219487166,8.61540833298662,9.10663821534643,9.28298300955839,9.24380791187961,9.15340694989971,9.51603928918228,9.05400003456683,9.17260611802352,8.4370683263635,8.2196604400701,8.52072168333763,8.58243652290641,8.90844793085651,8.5769349846679,8.83160027280119,9.24349798365783,8.29343033708713,9.19963343443422,8.58488716377464,9.28298300955839,9.24380791187961,9.15340694989971,9.51621358942917,9.05414103550969,9.17260611802352,8.4370683263635,8.21950577713197,8.58243652290641,8.90844793085651,8.5769349846679,8.83160027280119,8.91990829081655,9.167879308954,8.80104219487166,8.6147940351751,9.10663821534643
"IFITM1",12.334843675012,11.7285226437407,12.2462981556238,12.572868644041,12.4983149690444,12.3209478161797,13.0907595011346,13.0360611796426,12.4464771217355,12.6737990692071,12.6441576400652,11.7213662076983,12.2973351416457,12.3172629338295,12.9084535768695,12.5349754864321,12.5621879840903,12.6737990692071,11.9198858596421,12.4832839941263,12.3317560738663,12.3757720499781,12.3389050465722,11.8288939367625,12.2462981556238,12.0412335638093,12.3788230273548,12.2560356592041,12.180424908456,12.5320488454636,12.9797610963113,12.8604967122886,12.6085984326705,12.8485287651575,12.6898267018948,12.5067622177498,12.4073368151131,12.5189321981046,11.9440039922318,12.8140592347772,12.130528968661,12.0574145076426,12.1045405270097,12.3317560738663,12.3757720499781,12.3389050465722,11.8288939367625,12.9797610963113,12.8604967122886,12.6085984326705,12.8485287651575,12.6898267018948,12.5067622177498,12.4073368151131,12.5189321981046,12.8140592347772,12.130528968661,12.0574145076426,12.1045405270097,12.2462981556238,12.3788230273548,12.2560356592041,12.180424908456,12.5320488454636
"IFITM2",12.7655050095656,12.0458929060149,12.5660948839174,13.1175445329084,13.1262062944958,12.310223568683,13.5904197704019,13.3320475596267,13.2633023707055,12.8907783191599,12.8049964853938,11.7377756003435,12.593653418949,12.572868644041,12.514372714657,12.3241015581892,12.9261752910433,13.0794913119304,12.4675855213627,12.7704384262857,12.9261752910433,12.9483983001605,13.056938643734,13.204036717297,12.918427468073,12.5067622177498,13.2947929046031,12.3852951112913,12.2288258898164,12.8442284639216,13.1262062944958,12.4905519915956,13.1445811531947,12.9139091977103,13.1803828695312,12.8907783191599,12.5502454807389,12.9719893270433,12.5428385290317,13.1534103956081,12.7613253554217,12.2872449862683,12.6481813603849,12.9261752910433,12.9483983001605,13.056938643734,13.204036717297,13.1262062944958,12.4905519915956,13.1445811531947,12.9139091977103,13.1803828695312,12.8907783191599,12.5502454807389,12.9719893270433,13.1534103956081,12.7613253554217,12.2872449862683,12.6481813603849,12.918427468073,13.2947929046031,12.3852951112913,12.2288258898164,12.8442284639216
"IFITM3",12.81814927767,12.1408881852052,12.6737990692071,13.0610965952444,13.0754381652056,12.1533424853262,13.4900987225743,13.2793437924555,13.0488782880198,12.9446440482311,12.8691629289739,12.0991835950316,12.5621879840903,12.5428385290317,12.7026302117964,12.4318763204677,12.7026302117964,13.0186447243371,12.6525446137498,12.8485287651575,13.1445811531947,12.9797610963113,13.0323928853735,12.5067622177498,13.1400199006256,13.0008988976765,13.1175445329084,12.8566578561199,12.7192855195767,13.1803828695312,13.231646742578,12.8316924769356,12.9719893270433,12.9446440482311,13.0323928853735,13.0907595011346,12.7469886307924,12.9644016323819,12.8604967122886,13.0095808313841,12.9352145428989,12.8566578561199,13.0054214085891,13.1445811531947,12.9797610963113,13.0323928853735,12.5067622177498,13.231646742578,12.8316924769356,12.9719893270433,12.9446440482311,13.0323928853735,13.0907595011346,12.7469886307924,12.9644016323819,13.0095808313841,12.9352145428989,12.8566578561199,13.0054214085891,13.1400199006256,13.1175445329084,12.8566578561199,12.7192855195767,13.1803828695312
"IFNA1",4.72355519353256,7.03665465779165,5.54941674038715,7.32062652864034,7.43264953777406,7.58373677790961,7.6787526216108,8.08174189047076,6.83972066880064,7.61264051673078,5.80509468167067,6.73465840400864,7.21010784716772,6.98471781078218,7.73730127690751,7.65663851648051,7.20996794884887,7.20397075394836,7.74134717473202,7.04922091771143,6.03077353922436,4.84597382378062,6.82602359420641,7.59561962804904,6.6958455718151,6.45745513343939,6.74217599453952,6.49826479450315,6.8284207597565,7.19081776149101,7.74311582149225,7.13373700854393,7.32685739784338,5.76436261444662,6.22306560942122,5.83637085036634,5.79411526659164,6.60650862693357,6.31515338638561,6.21451699371096,6.99830922391902,7.25760219742846,7.02395760529641,6.03077353922436,4.84508941038149,6.82602359420641,7.59561962804904,7.74325556706664,7.13313562154887,7.32685739784338,5.7642373265479,6.22366478197726,5.83611595573845,5.79334138290006,6.60619352896546,6.21481055759961,6.99870945020241,7.25805127295341,7.02450136259827,6.6959868924322,6.74272307093114,6.49856450863888,6.8284207597565,7.19025066373526
"IFNA10",3.80273426998405,6.31815511744638,5.40909756326277,6.43591328395541,6.37365040942814,6.66221793830163,6.48409315444967,6.54362107946285,5.60728193394789,6.82803704822266,5.09081616552561,6.59226030100425,4.82420509497537,6.10247151154701,6.2613951854946,4.7918824966595,6.53308978818497,6.06466199063874,6.44262572379604,5.7080660684246,5.50227041002132,6.10192174881695,5.91598693968387,6.11653964181833,5.77425388971927,5.15241617577572,1.22890394844143,4.05766286118474,4.84021590163218,6.05558191691251,5.0434550529871,5.03991139714258,6.35444894582631,5.56730021453136,5.79584859750503,5.64649893518045,5.90665905022227,3.89575329165296,5.10821021122531,5.18470652342125,6.0527545821533,5.73956574659747,5.32287544998432,5.50174918784912,6.10141666676956,5.91645860861089,6.1164101193631,5.0448018833346,5.03973682634044,6.35531918896904,5.56681395380572,5.79637515725906,5.64703631314495,5.90705486913799,3.89509812799459,5.18470652342125,6.05240329726434,5.73871063574716,5.32382565021718,5.77408119725328,1.21213520669722,4.05656508023837,4.84103565808919,6.05576250792103
"IFNA14",5.78262655052686,6.45830969130858,7.36766839671842,6.37284553656662,7.02759156759545,7.53499691531998,7.34514554825001,6.50613822410243,6.51348172943901,7.41694174222038,7.35677894025614,7.05474994686783,7.31969457432899,6.22728280084846,6.67201035595665,7.58606299451486,6.90863928815648,6.95354188144057,7.23174269469487,6.98333669317727,6.23683715586534,6.11666916427357,6.34435323277848,7.00306648498163,7.09459419601267,5.28258973446094,5.91692360267682,4.46406588786617,4.91258967512482,5.49831400840863,6.33370286853937,6.19293598565298,6.68263263714999,5.9000273689916,5.82916477770745,5.52609514077235,5.16689086448912,6.04325396020627,5.73449697711259,6.16328290111765,6.19044860101333,5.8824864449274,6.14236771071502,6.23630361786419,6.1172846031819,6.34371808384028,7.00284607399797,6.33339065649527,6.19252893162897,6.68247471472251,5.90091092208658,5.82896375863497,5.52628423524177,5.16594753355557,6.04348095596973,6.16328290111765,6.19024973432154,5.88237487063457,6.14312081000745,7.09473728986259,5.91645860861089,4.46490873462775,4.9102201182527,5.49811554019442
"IFNA16",6.23799351826744,5.70247083218615,6.40182359143139,6.37814533609621,6.24855335259429,6.8508028325486,6.36636965235188,6.02991851502115,6.05823600507804,6.55871426772465,6.24472164585497,6.30011367198087,5.4150021137967,6.13182225919838,5.52360710175692,6.82822452723549,6.18359687061334,6.21883915922718,6.26514176009012,6.23243580905344,5.74788849117413,5.91197233995994,5.22647703705263,5.88107613599762,5.77425388971927,4.83852964177091,5.36159819084988,4.87544233854951,5.92359695865261,4.72728238955498,6.0226864017864,5.62725639440668,5.76512169108841,5.65544761609544,5.16359933268661,5.83826914730757,4.19988505971583,5.40560212933695,5.74486896531685,5.58897015805457,5.74141382245466,4.67637398569703,5.26438264425802,5.7468726079187,5.91206792708628,5.22589506137415,5.88050883284055,6.02312955602101,5.62711414651617,5.76448790234533,5.65657356329168,5.16281764337526,5.83871964607617,4.19555555126334,5.40427043904419,5.58793111396606,5.74010024601651,4.67732062183803,5.26533930427667,5.77362519187887,5.36110171185703,4.87411167285245,5.92329824523996,4.72822533683695
"IFNA17",7.94249076565612,8.54431992558789,7.91084620412332,8.40034734862268,8.59630868690175,7.81212605494181,8.46376738605881,8.65961754534479,7.79692745147596,8.48069334870836,8.44583779282777,8.73703823536669,8.45439515951443,8.4431159142006,8.49013263703535,8.15137284629969,8.52679996564459,8.3039136653826,8.64909954159921,8.37237098785427,7.6831017272118,7.54766264908839,7.7572000030354,7.84015406909335,7.76848474983267,7.59430739708272,6.75664136863286,6.4692396626096,7.48953176336374,7.35196212209486,8.11310442243369,7.28451308412449,7.81869441507796,7.2133452958698,6.99286069957353,7.40774366244747,7.14682741460218,7.23186277842308,7.22717031258307,8.11874700464072,7.37277786082529,7.66999859890702,7.11355513664142,7.68325563457406,7.54745683573722,7.7572000030354,7.84035107092536,8.11293486715196,7.28451308412449,7.81869441507796,7.21266385300042,6.99267423256899,7.40759319553043,7.14709198808118,7.23198286215129,8.11874700464072,7.37277786082529,7.66999859890702,7.11343689339759,7.76848474983267,6.75654647674648,6.46934772112818,7.48953176336374,7.35208541244981
"IFNA2",3.82252078655494,1.30055890648746,5.29629939575875,0.135231036132171,2.6023550132902,3.04149455704354,1.73763659298746,1.76265725643783,2.99382109455485,4.50518235554822,3.0370583629414,0.440194443921604,3.10245765571095,1.11137559108679,2.03633725865329,2.66790988581829,3.15091359611483,2.1651830273704,2.29818624067772,2.44292276540167,4.12109737268014,2.57952561921827,2.07231527656771,2.09924940632222,2.26808715680453,2.16609035408145,0.934845110054219,0.789668908612723,4.83472313284998,3.53093835063954,3.59839058942086,1.99268276917935,2.02268851895182,3.43429312868051,0.854143320550254,1.64964322392282,4.36538741904157,4.36292417524183,1.21213520669722,1.3765598686985,2.07532343826278,1.50626056666611,2.82764316485256,4.12243118167717,2.57653333180451,2.08434493862137,2.096578297466,3.60111957979445,1.97974972920262,2.01651325991077,3.43725989130787,0.848594332026244,1.64288108539335,4.36292417524183,4.36255169997163,1.38631640218637,2.07427822380365,1.48717102194095,2.82416400967287,2.2718139395235,0.893210384334398,0.818565377812086,4.83541490362556,3.52942546228587
"IFNA21",4.5262718315319,5.16980374221733,2.80764114105252,4.81627623680376,3.23563349017744,4.40929161513705,5.24889751235632,5.60448011607594,3.59584481204398,4.93473062791685,3.49066205421982,6.37814533609621,4.29980180295177,6.35262976769638,5.75368672103467,5.96146128767036,5.62889480712799,4.94501424614958,6.22416386888249,4.73541375233907,4.68987229101778,3.88652919195998,3.12478410935784,5.84057172204184,4.39866285952793,2.75758984364892,2.69756184551665,2.79077103879604,4.4306970673878,4.26569310867738,3.93945208175952,5.48536637898555,6.04723812365025,5.63327819582044,3.94655170030609,4.39487699996269,5.10399893766739,3.76469670797103,5.10195266361147,5.39048368047459,5.25466890323822,3.38971395997869,4.242992612972,4.68872777424442,3.88564739624284,3.1197746815978,5.83962847442095,3.93852562918943,5.48479215456919,6.04673418349671,5.63380928033386,3.94634638731379,4.39334178143741,5.10731787349925,3.76293888973988,5.39014913155904,5.25392948045063,3.3934155976507,4.24441407014762,4.39903760011752,2.69851504542642,2.79394693808918,4.4306970673878,4.26553482438249
"IFNA4",5.54077203095413,7.1769331629291,7.53567321574787,6.37284553656662,7.45411604095607,7.37417356117052,7.95578558177747,7.91886699719959,7.10753646326935,7.94320132128686,6.55357022258549,7.39573742449505,6.54273603821759,6.06958898159318,6.82516472282118,7.13251518907367,7.17903035571208,6.68908338683508,7.04068602856874,7.20818887620167,6.50948547941525,6.53144338411625,6.6651059404414,6.15371655298062,6.32772966900733,6.22594668771421,5.09218449101053,3.87133470828488,5.17070196757104,5.77780110848629,6.87273758173821,6.10440458247104,6.81109344343143,6.50732958020071,5.81687060896189,6.11178821406038,5.474026807927,5.65642671829898,6.01387533057482,6.24110066746054,6.19252893162897,6.03160927033798,5.97807436766516,6.50930114441771,6.5312596377538,6.66561907620944,6.15255335993921,6.87283512303083,6.10454498694901,6.81124375514167,6.50732958020071,5.81566731726191,6.11162605737846,5.4754052539687,5.6571799980535,6.24132486165193,6.192970862818,6.03112515686623,5.97736167300108,6.32649991491946,5.0910824159426,3.87323936215805,5.16980374221733,5.77867046809136
"IFNA5",5.77499359561055,6.08120710081187,6.63267131449874,5.60364180093963,5.99383007569214,6.12870039613021,5.82325142028018,5.92289572049018,5.46979236929498,6.03795396165873,5.92998512464876,6.05866040191525,5.44994379059962,6.25549106962379,6.22059509676766,6.02666406909749,5.39274784979498,6.01073077291692,5.00823978344553,5.71489156008637,4.70591864931654,5.46301241401935,5.21288101452561,5.61568304122854,5.71554696453171,5.26869976395183,5.58339619606518,4.11559667116894,4.65308521885888,6.00372896961829,5.18375386024529,5.66866469051278,5.52480707454275,5.64470789636431,5.53449116344788,5.79241717348091,5.49546407284473,5.42610415965519,4.84824340841416,4.97732544552011,5.1285478970733,5.11686201436963,4.65981954602903,4.70591864931654,5.46374671845909,5.21320192593043,5.6136448707509,5.18356822672582,5.66939755564854,5.52527671410111,5.64470789636431,5.53369225572291,5.79288453506793,5.4956495595201,5.42527244002658,4.97668039746909,5.12758857772926,5.11635769571036,4.6601450532053,5.71613830569691,5.58413666704756,4.11677275716972,4.65308521885888,6.00424772120273
"IFNA7",6.60310497130768,6.90624960554705,6.97114736991712,6.65304397749583,6.96490483143067,6.96974221877454,6.61397752358042,6.31591174387687,6.9653473553787,7.0029562794898,6.78887583291703,6.96686202423993,6.85407871766721,6.47281785264042,6.88695917547096,7.31311990336518,7.06850182863559,6.51358164361172,7.24554410253066,6.47293048295889,5.89561482354703,5.2864161196147,5.71763698919758,6.63267131449874,6.43781109845288,5.73449697711259,5.39736364323535,5.74358807847317,5.41155195258546,5.8583507470052,5.9555675315388,5.84939672064165,6.03698529044598,5.24010546541469,5.49746722558275,5.82171454559799,5.62331752647567,5.8378612014284,5.15391546677865,6.60439037730299,5.38035272359681,5.96390255442445,6.12781552690205,5.89587301669925,5.2864161196147,5.71699978002673,6.63267131449874,5.95482045549627,5.84958382415721,6.03737815148267,5.23905027602392,5.49979888590611,5.82220721592608,5.62412301686558,5.83698448266162,6.60496522753442,5.38058623349498,5.96328964779688,6.12810535208858,6.43781109845288,5.3979713807959,5.74402740096959,5.41221844293976,5.85820481310208
"IFNA8",1.64964322392282,1.20377521667001,1.74381702052621,3.87661809233481,1.84214306310704,0.758138074903429,1.5776352260606,1.41360480839525,0.987236092005439,1.17078265361324,2.7023667541597,1.35073059641838,0.156760283348155,0.610678427046643,0.838557517958405,1.17712593331215,1.45976421081803,0.989503676131084,1.23191193061883,1.0769526682327,0.765360266100758,0.341149945081145,0.843343773833975,0.617993094494496,0.57860158763205,0.244971195885429,1.01499331589616,0.529319598418862,0.434043206325047,0.0151725609395525,1.71298058576223,2.19187641179719,1.0396467013591,1.29755080417673,3.52147137780839,2.1458585103726,4.10237249969163,0.0236535872449326,4.41739287821313,1.27883961204658,1.94079501325683,1.59492831580994,1.34163538161157,0.735564677800995,0.304971126361386,0.848594332026244,0.637480047743016,1.73669940840106,2.18843219211639,1.06360911569109,1.30055890648746,3.51270618437154,2.14889492766142,4.1074232245078,0.147361513966849,1.27327245297242,1.94932263675992,1.59931753093998,1.34586452584069,0.556359844506988,1.02922076230347,0.556359844506988,0.434043206325047,0.00973185471379085
